fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites
1000_1000_0.0001_0_const_1_pop_theta_0.000325.txt,0.0006433221534,49047,1000,1000,0.0001,10000000
100_10_0.0_1_const_1_pop_theta_0.000325.txt,0.000643382818347,32606,100,10,0,10000000
1000_1000_0.001_5_const_1_pop_theta_0.000325.txt,0.00064347413135,48478,1000,1000,0.001,10000000
1000_10_0.0001_0_const_1_pop_theta_0.000325.txt,0.00064352496295,48978,1000,10,0.0001,10000000
10_100_0.001_7_const_1_pop_theta_0.000325.txt,0.000643660022351,19237,10,100,0.001,10000000
1000_100_0.001_0_const_1_pop_theta_0.000325.txt,0.0006441483142,47887,1000,100,0.001,10000000
10_10_0.001_9_const_1_pop_theta_0.000325.txt,0.000644187371238,18865,10,10,0.001,10000000
1000_100_0.001_7_const_1_pop_theta_0.000325.txt,0.0006441964161,48816,1000,100,0.001,10000000
1000_100_0.0_8_const_1_pop_theta_0.000325.txt,0.00064426257045,48542,1000,100,0,10000000
10_10_0.0_9_const_1_pop_theta_0.000325.txt,0.000644608717969,18388,10,10,0,10000000
10_100_0.001_2_const_1_pop_theta_0.000325.txt,0.000644766757769,18505,10,100,0.001,10000000
100_10_0.0001_6_const_1_pop_theta_0.000325.txt,0.000644928801488,33828,100,10,0.0001,10000000
10_100_0.0_4_const_1_pop_theta_0.000325.txt,0.00064522448309,18994,10,100,0,10000000
10_100_0.001_8_const_1_pop_theta_0.000325.txt,0.000645858125478,18951,10,100,0.001,10000000
100_10_0.001_9_const_1_pop_theta_0.000325.txt,0.000645915240661,33914,100,10,0.001,10000000
1000_10_0.0_2_const_1_pop_theta_0.000325.txt,0.0006459369082,48177,1000,10,0,10000000
100_100_0.0_9_const_1_pop_theta_0.000325.txt,0.000646079891074,34074,100,100,0,10000000
10_10_0.0_2_const_1_pop_theta_0.000325.txt,0.000646129831781,19687,10,10,0,10000000
1000_10_0.0_1_const_1_pop_theta_0.000325.txt,0.00064613616145,47930,1000,10,0,10000000
100_100_0.0_7_const_1_pop_theta_0.000325.txt,0.00064618110595,33340,100,100,0,10000000
10_10_0.001_1_const_1_pop_theta_0.000325.txt,0.000646538466621,18930,10,10,0.001,10000000
100_1000_0.001_8_const_1_pop_theta_0.000325.txt,0.000646784684463,34301,100,1000,0.001,10000000
1000_10_0.001_7_const_1_pop_theta_0.000325.txt,0.0006469131137,49535,1000,10,0.001,10000000
100_100_0.001_4_const_1_pop_theta_0.000325.txt,0.000647098038678,33771,100,100,0.001,10000000
100_1000_0.0001_2_const_1_pop_theta_0.000325.txt,0.000647109490248,33804,100,1000,0.0001,10000000
10_10_1e-05_2_const_1_pop_theta_0.000325.txt,0.000647421517302,19041,10,10,1E-05,10000000
1000_1000_0.001_1_const_1_pop_theta_0.000325.txt,0.00064751445625,49345,1000,1000,0.001,10000000
1000_1000_0.0001_9_const_1_pop_theta_0.000325.txt,0.00064758220675,48330,1000,1000,0.0001,10000000
10_1000_0.001_0_const_1_pop_theta_0.000325.txt,0.000647633469856,18792,10,1000,0.001,10000000
1000_10_0.001_3_const_1_pop_theta_0.000325.txt,0.00064779124015,48020,1000,10,0.001,10000000
10_1000_0.001_2_const_1_pop_theta_0.000325.txt,0.000647824719145,18382,10,1000,0.001,10000000
100_100_0.001_3_const_1_pop_theta_0.000325.txt,0.000647852188595,33833,100,100,0.001,10000000
100_10_0.001_4_const_1_pop_theta_0.000325.txt,0.000647862624298,33439,100,10,0.001,10000000
100_100_0.001_8_const_1_pop_theta_0.000325.txt,0.000647985898512,33981,100,100,0.001,10000000
10_1000_0.0_2_const_1_pop_theta_0.000325.txt,0.000647999980982,19276,10,1000,0,10000000
100_1000_1e-05_3_const_1_pop_theta_0.000325.txt,0.000648199101488,33069,100,1000,1E-05,10000000
1000_100_0.001_1_const_1_pop_theta_0.000325.txt,0.00064823147025,48350,1000,100,0.001,10000000
100_100_1e-05_1_const_1_pop_theta_0.000325.txt,0.000648597890413,33872,100,100,1E-05,10000000
100_100_1e-05_8_const_1_pop_theta_0.000325.txt,0.000648958129917,33468,100,100,1E-05,10000000
1000_100_0.0001_6_const_1_pop_theta_0.000325.txt,0.0006491129193,48805,1000,100,0.0001,10000000
10_100_1e-05_0_const_1_pop_theta_0.000325.txt,0.000649425855308,18557,10,100,1E-05,10000000
1000_100_0.0_9_const_1_pop_theta_0.000325.txt,0.00064945764235,48236,1000,100,0,10000000
1000_1000_0.0_8_const_1_pop_theta_0.000325.txt,0.0006494753333,48465,1000,1000,0,10000000
1000_100_0.0_5_const_1_pop_theta_0.000325.txt,0.00064962766735,47713,1000,100,0,10000000
1000_10_0.0001_3_const_1_pop_theta_0.000325.txt,0.0006498580131,48669,1000,10,0.0001,10000000
100_10_0.0_6_const_1_pop_theta_0.000325.txt,0.000650191206942,34145,100,10,0,10000000
1000_1000_0.0001_3_const_1_pop_theta_0.000325.txt,0.0006502433571,47956,1000,1000,0.0001,10000000
10_10_0.0_7_const_1_pop_theta_0.000325.txt,0.000650275673561,19053,10,10,0,10000000
1000_10_1e-05_6_const_1_pop_theta_0.000325.txt,0.00065027686735,48821,1000,10,1E-05,10000000
100_1000_0.0001_7_const_1_pop_theta_0.000325.txt,0.000650336499174,34153,100,1000,0.0001,10000000
1000_10_0.0001_6_const_1_pop_theta_0.000325.txt,0.00065035439195,48741,1000,10,0.0001,10000000
100_10_0.0001_7_const_1_pop_theta_0.000325.txt,0.000650498167603,33355,100,10,0.0001,10000000
10_1000_0.0001_9_const_1_pop_theta_0.000325.txt,0.000650767664543,19298,10,1000,0.0001,10000000
100_10_0.001_1_const_1_pop_theta_0.000325.txt,0.000650849967438,33337,100,10,0.001,10000000
10_10_0.0_4_const_1_pop_theta_0.000325.txt,0.000650864928144,18899,10,10,0,10000000
1000_100_0.001_8_const_1_pop_theta_0.000325.txt,0.00065088419655,48681,1000,100,0.001,10000000
1000_10_0.0_9_const_1_pop_theta_0.000325.txt,0.0006509671107,48489,1000,10,0,10000000
100_1000_0.001_0_const_1_pop_theta_0.000325.txt,0.000651201367438,33558,100,1000,0.001,10000000
1000_10_1e-05_2_const_1_pop_theta_0.000325.txt,0.00065123565505,48432,1000,10,1E-05,10000000
10_1000_0.0_1_const_1_pop_theta_0.000325.txt,0.00065124184923,18907,10,1000,0,10000000
10_100_1e-05_8_const_1_pop_theta_0.000325.txt,0.000651318172924,19105,10,100,1E-05,10000000
10_1000_1e-05_2_const_1_pop_theta_0.000325.txt,0.000651330501127,18864,10,1000,1E-05,10000000
1000_100_0.001_6_const_1_pop_theta_0.000325.txt,0.0006514413139,48379,1000,100,0.001,10000000
100_100_1e-05_6_const_1_pop_theta_0.000325.txt,0.000651557053884,33743,100,100,1E-05,10000000
10_100_0.0_1_const_1_pop_theta_0.000325.txt,0.000651638539359,19157,10,100,0,10000000
1000_1000_0.0001_1_const_1_pop_theta_0.000325.txt,0.0006518148717,48755,1000,1000,0.0001,10000000
10_100_1e-05_9_const_1_pop_theta_0.000325.txt,0.000652185224978,19176,10,100,1E-05,10000000
100_10_0.001_8_const_1_pop_theta_0.000325.txt,0.000652246438182,33611,100,10,0.001,10000000
1000_10_0.001_9_const_1_pop_theta_0.000325.txt,0.0006523993286,48551,1000,10,0.001,10000000
1000_100_0.001_2_const_1_pop_theta_0.000325.txt,0.00065251303305,48553,1000,100,0.001,10000000
10_10_0.0001_0_const_1_pop_theta_0.000325.txt,0.000652529280267,19011,10,10,0.0001,10000000
100_100_0.001_0_const_1_pop_theta_0.000325.txt,0.000652884489587,34671,100,100,0.001,10000000
1000_100_1e-05_1_const_1_pop_theta_0.000325.txt,0.00065291183275,48569,1000,100,1E-05,10000000
100_10_1e-05_3_const_1_pop_theta_0.000325.txt,0.000653078919669,34254,100,10,1E-05,10000000
10_100_0.0_7_const_1_pop_theta_0.000325.txt,0.000653361744927,19496,10,100,0,10000000
100_100_1e-05_5_const_1_pop_theta_0.000325.txt,0.000653408490413,34160,100,100,1E-05,10000000
100_100_0.0001_4_const_1_pop_theta_0.000325.txt,0.000653446580661,33565,100,100,0.0001,10000000
100_100_0.0001_2_const_1_pop_theta_0.000325.txt,0.000653468304463,34339,100,100,0.0001,10000000
100_100_0.0_8_const_1_pop_theta_0.000325.txt,0.00065349118595,34088,100,100,0,10000000
100_10_0.0_0_const_1_pop_theta_0.000325.txt,0.000653511035537,33659,100,10,0,10000000
10_100_0.001_6_const_1_pop_theta_0.000325.txt,0.000653550274483,18936,10,100,0.001,10000000
100_1000_0.0_6_const_1_pop_theta_0.000325.txt,0.000653560579008,34208,100,1000,0,10000000
1000_1000_1e-05_2_const_1_pop_theta_0.000325.txt,0.00065370541855,48597,1000,1000,1E-05,10000000
100_100_0.0_3_const_1_pop_theta_0.000325.txt,0.000653787753223,33508,100,100,0,10000000
100_1000_0.0001_5_const_1_pop_theta_0.000325.txt,0.00065385719438,33660,100,1000,0.0001,10000000
100_100_0.0_1_const_1_pop_theta_0.000325.txt,0.000653993141653,33984,100,100,0,10000000
10_100_0.0001_7_const_1_pop_theta_0.000325.txt,0.000654030386825,19233,10,100,0.0001,10000000
1000_1000_0.0001_6_const_1_pop_theta_0.000325.txt,0.00065413407865,48411,1000,1000,0.0001,10000000
10_1000_1e-05_8_const_1_pop_theta_0.000325.txt,0.00065417504774,18255,10,1000,1E-05,10000000
1000_1000_1e-05_7_const_1_pop_theta_0.000325.txt,0.00065419196955,49184,1000,1000,1E-05,10000000
100_1000_0.0001_3_const_1_pop_theta_0.000325.txt,0.000654477919669,34041,100,1000,0.0001,10000000
1000_1000_0.0_4_const_1_pop_theta_0.000325.txt,0.00065477565005,48143,1000,1000,0,10000000
10_100_0.0001_1_const_1_pop_theta_0.000325.txt,0.000655015847858,19694,10,100,0.0001,10000000
100_100_0.001_1_const_1_pop_theta_0.000325.txt,0.000655298507438,34129,100,100,0.001,10000000
100_100_1e-05_4_const_1_pop_theta_0.000325.txt,0.000655425441818,33405,100,100,1E-05,10000000
10_1000_0.0001_1_const_1_pop_theta_0.000325.txt,0.000655432638761,19572,10,1000,0.0001,10000000
1000_1000_0.0_7_const_1_pop_theta_0.000325.txt,0.0006558195117,49156,1000,1000,0,10000000
10_1000_0.0001_4_const_1_pop_theta_0.000325.txt,0.000655963956867,19875,10,1000,0.0001,10000000
1000_10_1e-05_3_const_1_pop_theta_0.000325.txt,0.00065640025185,49128,1000,10,1E-05,10000000
10_10_0.0001_6_const_1_pop_theta_0.000325.txt,0.000656516390942,19153,10,10,0.0001,10000000
10_1000_0.0001_5_const_1_pop_theta_0.000325.txt,0.000656557490834,18887,10,1000,0.0001,10000000
1000_10_0.0001_7_const_1_pop_theta_0.000325.txt,0.00065658425015,48529,1000,10,0.0001,10000000
10_1000_0.0_3_const_1_pop_theta_0.000325.txt,0.000656630906186,19288,10,1000,0,10000000
1000_10_1e-05_8_const_1_pop_theta_0.000325.txt,0.0006568041722,49744,1000,10,1E-05,10000000
100_100_0.0001_6_const_1_pop_theta_0.000325.txt,0.00065696355124,34769,100,100,0.0001,10000000
100_10_0.0001_8_const_1_pop_theta_0.000325.txt,0.000657145029256,34989,100,10,0.0001,10000000
100_10_0.0_3_const_1_pop_theta_0.000325.txt,0.000657176957521,33216,100,10,0,10000000
10_1000_0.0_4_const_1_pop_theta_0.000325.txt,0.000657181266346,19718,10,1000,0,10000000
1000_10_0.0_6_const_1_pop_theta_0.000325.txt,0.0006572651083,48914,1000,10,0,10000000
10_10_0.0001_4_const_1_pop_theta_0.000325.txt,0.000657332392511,19037,10,10,0.0001,10000000
1000_1000_0.0001_5_const_1_pop_theta_0.000325.txt,0.0006574160016,48936,1000,1000,0.0001,10000000
1000_1000_0.001_8_const_1_pop_theta_0.000325.txt,0.0006574610141,49059,1000,1000,0.001,10000000
10_100_0.0_5_const_1_pop_theta_0.000325.txt,0.000657484146848,19295,10,100,0,10000000
10_100_1e-05_6_const_1_pop_theta_0.000325.txt,0.000657492734634,19071,10,100,1E-05,10000000
10_1000_0.001_4_const_1_pop_theta_0.000325.txt,0.000657759798059,19175,10,1000,0.001,10000000
100_1000_1e-05_2_const_1_pop_theta_0.000325.txt,0.000657838469091,33740,100,1000,1E-05,10000000
100_10_0.0_9_const_1_pop_theta_0.000325.txt,0.000657863585289,34384,100,10,0,10000000
100_10_0.0001_9_const_1_pop_theta_0.000325.txt,0.000657965310413,34396,100,10,0.0001,10000000
1000_100_0.0001_1_const_1_pop_theta_0.000325.txt,0.00065846206605,49034,1000,100,0.0001,10000000
1000_10_0.0001_5_const_1_pop_theta_0.000325.txt,0.0006584914531,48507,1000,10,0.0001,10000000
100_10_1e-05_0_const_1_pop_theta_0.000325.txt,0.000658801215868,33636,100,10,1E-05,10000000
100_1000_1e-05_0_const_1_pop_theta_0.000325.txt,0.000658815531901,34257,100,1000,1E-05,10000000
100_10_0.001_5_const_1_pop_theta_0.000325.txt,0.000659023328264,33792,100,10,0.001,10000000
100_1000_0.0001_4_const_1_pop_theta_0.000325.txt,0.000659076677521,33126,100,1000,0.0001,10000000
100_1000_0.0_8_const_1_pop_theta_0.000325.txt,0.000659090529587,33355,100,1000,0,10000000
10_1000_0.0001_6_const_1_pop_theta_0.000325.txt,0.000659143485737,18644,10,1000,0.0001,10000000
10_100_0.0001_8_const_1_pop_theta_0.000325.txt,0.000659162462112,19416,10,100,0.0001,10000000
100_100_0.0001_3_const_1_pop_theta_0.000325.txt,0.000659898684463,34109,100,100,0.0001,10000000
100_100_0.0_5_const_1_pop_theta_0.000325.txt,0.000660202173223,33265,100,100,0,10000000
1000_1000_1e-05_9_const_1_pop_theta_0.000325.txt,0.00066029530135,48194,1000,1000,1E-05,10000000
10_10_1e-05_1_const_1_pop_theta_0.000325.txt,0.000660298087835,19385,10,10,1E-05,10000000
10_100_1e-05_3_const_1_pop_theta_0.000325.txt,0.000660336785413,19162,10,100,1E-05,10000000
1000_100_0.0_3_const_1_pop_theta_0.000325.txt,0.0006604525646,48337,1000,100,0,10000000
10_100_0.001_9_const_1_pop_theta_0.000325.txt,0.000660570102931,19468,10,100,0.001,10000000
100_1000_1e-05_6_const_1_pop_theta_0.000325.txt,0.000660843751901,33627,100,1000,1E-05,10000000
100_100_0.0_6_const_1_pop_theta_0.000325.txt,0.000660968253719,34579,100,100,0,10000000
1000_100_0.0_4_const_1_pop_theta_0.000325.txt,0.00066101526575,49455,1000,100,0,10000000
1000_100_0.0_2_const_1_pop_theta_0.000325.txt,0.00066115466095,49322,1000,100,0,10000000
1000_100_0.0001_3_const_1_pop_theta_0.000325.txt,0.0006616701645,49494,1000,100,0.0001,10000000
1000_10_0.0001_9_const_1_pop_theta_0.000325.txt,0.0006617399673,48976,1000,10,0.0001,10000000
1000_1000_0.0001_7_const_1_pop_theta_0.000325.txt,0.0006617738767,49047,1000,1000,0.0001,10000000
1000_1000_0.0_1_const_1_pop_theta_0.000325.txt,0.0006617757269,49528,1000,1000,0,10000000
1000_10_1e-05_0_const_1_pop_theta_0.000325.txt,0.0006620498682,48142,1000,10,1E-05,10000000
10_100_1e-05_7_const_1_pop_theta_0.000325.txt,0.000662058391726,19857,10,100,1E-05,10000000
1000_10_0.0001_2_const_1_pop_theta_0.000325.txt,0.00066222599455,48394,1000,10,0.0001,10000000
10_100_0.001_1_const_1_pop_theta_0.000325.txt,0.000662604460739,19730,10,100,0.001,10000000
100_100_0.0001_8_const_1_pop_theta_0.000325.txt,0.000662611863802,34166,100,100,0.0001,10000000
100_100_1e-05_9_const_1_pop_theta_0.000325.txt,0.000663469026116,34177,100,100,1E-05,10000000
1000_100_0.001_4_const_1_pop_theta_0.000325.txt,0.00066367816415,48577,1000,100,0.001,10000000
10_10_1e-05_0_const_1_pop_theta_0.000325.txt,0.000663681630821,19536,10,10,1E-05,10000000
1000_10_0.001_2_const_1_pop_theta_0.000325.txt,0.00066388127775,49098,1000,10,0.001,10000000
10_10_0.0_6_const_1_pop_theta_0.000325.txt,0.000663974050191,18963,10,10,0,10000000
1000_10_0.001_1_const_1_pop_theta_0.000325.txt,0.0006641937532,49632,1000,10,0.001,10000000
100_1000_0.0001_0_const_1_pop_theta_0.000325.txt,0.000664327518678,34253,100,1000,0.0001,10000000
10_10_0.0001_5_const_1_pop_theta_0.000325.txt,0.000664646334281,19558,10,10,0.0001,10000000
10_100_0.0001_9_const_1_pop_theta_0.000325.txt,0.00066469989354,19422,10,100,0.0001,10000000
10_10_0.0_0_const_1_pop_theta_0.000325.txt,0.000664707813744,19307,10,10,0,10000000
100_100_0.001_5_const_1_pop_theta_0.000325.txt,0.000665173284959,34116,100,100,0.001,10000000
10_10_1e-05_5_const_1_pop_theta_0.000325.txt,0.000665316627782,20059,10,10,1E-05,10000000
1000_1000_0.001_2_const_1_pop_theta_0.000325.txt,0.00066537926615,48108,1000,1000,0.001,10000000
100_1000_1e-05_4_const_1_pop_theta_0.000325.txt,0.000665755820165,33014,100,1000,1E-05,10000000
100_100_0.0001_7_const_1_pop_theta_0.000325.txt,0.000666732878017,34862,100,100,0.0001,10000000
10_10_0.0_5_const_1_pop_theta_0.000325.txt,0.000666738036075,19473,10,10,0,10000000
1000_1000_0.0_5_const_1_pop_theta_0.000325.txt,0.00066732406605,49395,1000,1000,0,10000000
10_1000_0.0_9_const_1_pop_theta_0.000325.txt,0.000667499273012,19860,10,1000,0,10000000
10_1000_1e-05_0_const_1_pop_theta_0.000325.txt,0.000667751012058,19452,10,1000,1E-05,10000000
10_10_0.0001_3_const_1_pop_theta_0.000325.txt,0.000668055850995,19470,10,10,0.0001,10000000
1000_100_0.0_6_const_1_pop_theta_0.000325.txt,0.00066820916095,48410,1000,100,0,10000000
100_10_0.0001_4_const_1_pop_theta_0.000325.txt,0.000668498649587,34760,100,10,0.0001,10000000
100_1000_0.0001_8_const_1_pop_theta_0.000325.txt,0.000668541336033,34672,100,1000,0.0001,10000000
10_100_0.0001_6_const_1_pop_theta_0.000325.txt,0.000668954354475,19206,10,100,0.0001,10000000
100_1000_0.0001_9_const_1_pop_theta_0.000325.txt,0.000669134675372,34141,100,1000,0.0001,10000000
1000_100_0.0001_7_const_1_pop_theta_0.000325.txt,0.000669213841,49423,1000,100,0.0001,10000000
100_1000_0.0001_1_const_1_pop_theta_0.000325.txt,0.00066935025124,33921,100,1000,0.0001,10000000
10_10_1e-05_9_const_1_pop_theta_0.000325.txt,0.000669879961965,20191,10,10,1E-05,10000000
100_1000_0.001_7_const_1_pop_theta_0.000325.txt,0.000669918160331,34304,100,1000,0.001,10000000
10_10_1e-05_3_const_1_pop_theta_0.000325.txt,0.000669989076169,19275,10,10,1E-05,10000000
100_1000_1e-05_7_const_1_pop_theta_0.000325.txt,0.000670241422314,34409,100,1000,1E-05,10000000
1000_10_0.0_0_const_1_pop_theta_0.000325.txt,0.0006704559578,48629,1000,10,0,10000000
100_10_1e-05_5_const_1_pop_theta_0.000325.txt,0.000670511210083,33880,100,10,1E-05,10000000
1000_1000_1e-05_3_const_1_pop_theta_0.000325.txt,0.00067056011335,48610,1000,1000,1E-05,10000000
1000_100_1e-05_3_const_1_pop_theta_0.000325.txt,0.0006706518799,49603,1000,100,1E-05,10000000
100_1000_1e-05_8_const_1_pop_theta_0.000325.txt,0.000670658997686,34227,100,1000,1E-05,10000000
1000_1000_0.0001_2_const_1_pop_theta_0.000325.txt,0.00067082499765,48811,1000,1000,0.0001,10000000
100_1000_0.0_3_const_1_pop_theta_0.000325.txt,0.00067090138843,33602,100,1000,0,10000000
10_1000_1e-05_6_const_1_pop_theta_0.000325.txt,0.000670910450544,19573,10,1000,1E-05,10000000
100_10_0.0_8_const_1_pop_theta_0.000325.txt,0.000671122251074,34560,100,10,0,10000000
10_10_0.001_7_const_1_pop_theta_0.000325.txt,0.00067122489501,19701,10,10,0.001,10000000
1000_10_0.0_8_const_1_pop_theta_0.000325.txt,0.0006716497922,48768,1000,10,0,10000000
100_1000_0.0_4_const_1_pop_theta_0.000325.txt,0.000671874844628,34565,100,1000,0,10000000
1000_10_1e-05_7_const_1_pop_theta_0.000325.txt,0.0006720543053,49166,1000,10,1E-05,10000000
1000_10_0.001_6_const_1_pop_theta_0.000325.txt,0.0006727067199,49938,1000,10,0.001,10000000
1000_1000_1e-05_8_const_1_pop_theta_0.000325.txt,0.0006728817501,49272,1000,1000,1E-05,10000000
10_1000_0.0_6_const_1_pop_theta_0.000325.txt,0.000672907632781,19637,10,1000,0,10000000
10_10_0.0001_8_const_1_pop_theta_0.000325.txt,0.000672911083227,19679,10,10,0.0001,10000000
100_1000_0.001_6_const_1_pop_theta_0.000325.txt,0.000673063603802,34774,100,1000,0.001,10000000
10_1000_0.0001_8_const_1_pop_theta_0.000325.txt,0.000673585167729,19850,10,1000,0.0001,10000000
100_10_0.0_7_const_1_pop_theta_0.000325.txt,0.000673803386281,34483,100,10,0,10000000
1000_10_0.0001_1_const_1_pop_theta_0.000325.txt,0.00067429179385,49799,1000,10,0.0001,10000000
10_1000_0.0001_3_const_1_pop_theta_0.000325.txt,0.000674492305264,18943,10,1000,0.0001,10000000
100_10_0.001_3_const_1_pop_theta_0.000325.txt,0.000674773501653,34087,100,10,0.001,10000000
10_100_0.001_4_const_1_pop_theta_0.000325.txt,0.000674792048819,20172,10,100,0.001,10000000
10_100_1e-05_1_const_1_pop_theta_0.000325.txt,0.000675026776394,19539,10,100,1E-05,10000000
10_10_0.001_5_const_1_pop_theta_0.000325.txt,0.000675248674836,18938,10,10,0.001,10000000
10_10_1e-05_6_const_1_pop_theta_0.000325.txt,0.000676472564062,19926,10,10,1E-05,10000000
100_10_1e-05_2_const_1_pop_theta_0.000325.txt,0.000676537980826,34420,100,10,1E-05,10000000
10_100_1e-05_4_const_1_pop_theta_0.000325.txt,0.00067666239153,19783,10,100,1E-05,10000000
100_1000_0.001_3_const_1_pop_theta_0.000325.txt,0.000677292429752,34166,100,1000,0.001,10000000
100_1000_0.0_2_const_1_pop_theta_0.000325.txt,0.000678302303802,34645,100,1000,0,10000000
100_10_0.001_6_const_1_pop_theta_0.000325.txt,0.000679024423636,34075,100,10,0.001,10000000
1000_1000_1e-05_0_const_1_pop_theta_0.000325.txt,0.00067914797675,49569,1000,1000,1E-05,10000000
10_100_1e-05_5_const_1_pop_theta_0.000325.txt,0.000679796396628,19682,10,100,1E-05,10000000
100_1000_0.0_9_const_1_pop_theta_0.000325.txt,0.000679921172231,35029,100,1000,0,10000000
10_100_0.0001_3_const_1_pop_theta_0.000325.txt,0.000680198221351,19601,10,100,0.0001,10000000
100_100_0.001_6_const_1_pop_theta_0.000325.txt,0.000681962714711,34641,100,100,0.001,10000000
1000_10_1e-05_9_const_1_pop_theta_0.000325.txt,0.0006824761176,49092,1000,10,1E-05,10000000
100_10_0.0_4_const_1_pop_theta_0.000325.txt,0.000682820345785,34629,100,10,0,10000000
10_10_0.0_3_const_1_pop_theta_0.000325.txt,0.00068398374924,20196,10,10,0,10000000
10_1000_0.001_5_const_1_pop_theta_0.000325.txt,0.00068416706068,19422,10,1000,0.001,10000000
100_10_0.0001_0_const_1_pop_theta_0.000325.txt,0.000684261149421,34535,100,10,0.0001,10000000
100_100_0.0001_0_const_1_pop_theta_0.000325.txt,0.000685315360661,34214,100,100,0.0001,10000000
10_100_0.0001_4_const_1_pop_theta_0.000325.txt,0.00068543479404,19826,10,100,0.0001,10000000
100_100_0.0_0_const_1_pop_theta_0.000325.txt,0.000687428724132,34404,100,100,0,10000000
10_10_0.0_8_const_1_pop_theta_0.000325.txt,0.000688205958239,20218,10,10,0,10000000
100_1000_0.001_1_const_1_pop_theta_0.000325.txt,0.000689209874215,35465,100,1000,0.001,10000000
100_1000_1e-05_1_const_1_pop_theta_0.000325.txt,0.000693680299174,34890,100,1000,1E-05,10000000
1000_100_0.0001_0_const_1_pop_theta_0.000325.txt,0.0006942714725,49879,1000,100,0.0001,10000000
1000_10_1e-05_8_exp_growth_1_pop_theta_0.00055.txt,0.00071948869465,860566,1000,10,1E-05,10000000
1000_1000_0.001_2_exp_growth_1_pop_theta_0.00055.txt,0.00072153187055,863942,1000,1000,0.001,10000000
10_100_1e-05_0_exp_growth_1_pop_theta_0.00055.txt,0.000725848615234,31441,10,100,1E-05,10000000
1000_100_0.001_0_exp_growth_1_pop_theta_0.00055.txt,0.00072599591655,863200,1000,100,0.001,10000000
1000_1000_1e-05_7_exp_growth_1_pop_theta_0.00055.txt,0.0007262115808,862689,1000,1000,1E-05,10000000
1000_1000_0.0001_9_exp_growth_1_pop_theta_0.00055.txt,0.0007262229041,864950,1000,1000,0.0001,10000000
10_100_0.001_9_exp_growth_1_pop_theta_0.00055.txt,0.000726606952652,31021,10,100,0.001,10000000
1000_100_1e-05_4_exp_growth_1_pop_theta_0.00055.txt,0.00072672305375,866160,1000,100,1E-05,10000000
1000_10_0.001_5_exp_growth_1_pop_theta_0.00055.txt,0.0007273629203,862635,1000,10,0.001,10000000
1000_10_0.0001_7_exp_growth_1_pop_theta_0.00055.txt,0.00072759559195,863422,1000,10,0.0001,10000000
1000_100_1e-05_0_exp_growth_1_pop_theta_0.00055.txt,0.00072762345245,859119,1000,100,1E-05,10000000
10_100_1e-05_9_exp_growth_1_pop_theta_0.00055.txt,0.000729073613959,30911,10,100,1E-05,10000000
10_10_0.0_2_exp_growth_1_pop_theta_0.00055.txt,0.000729125318302,31480,10,10,0,10000000
1000_1000_0.0001_5_exp_growth_1_pop_theta_0.00055.txt,0.00072933488775,864188,1000,1000,0.0001,10000000
100_1000_0.001_2_exp_growth_1_pop_theta_0.00055.txt,0.000729507026116,191345,100,1000,0.001,10000000
10_10_1e-05_3_exp_growth_1_pop_theta_0.00055.txt,0.000729568039996,31489,10,10,1E-05,10000000
100_10_1e-05_7_exp_growth_1_pop_theta_0.00055.txt,0.000729607857355,191442,100,10,1E-05,10000000
10_1000_1e-05_3_exp_growth_1_pop_theta_0.00055.txt,0.000729610438584,31403,10,1000,1E-05,10000000
1000_100_0.0_3_exp_growth_1_pop_theta_0.00055.txt,0.0007303418063,864921,1000,100,0,10000000
10_100_1e-05_5_exp_growth_1_pop_theta_0.00055.txt,0.000730346139986,31265,10,100,1E-05,10000000
1000_1000_0.0_6_exp_growth_1_pop_theta_0.00055.txt,0.00073040999535,866503,1000,1000,0,10000000
100_1000_0.0001_7_exp_growth_1_pop_theta_0.00055.txt,0.000730451014876,191082,100,1000,0.0001,10000000
1000_1000_0.001_8_exp_growth_1_pop_theta_0.00055.txt,0.0007305017611,862370,1000,1000,0.001,10000000
1000_100_0.001_8_exp_growth_1_pop_theta_0.00055.txt,0.00073065666735,864821,1000,100,0.001,10000000
100_1000_0.0001_1_exp_growth_1_pop_theta_0.00055.txt,0.000730692463802,190917,100,1000,0.0001,10000000
10_10_0.001_0_exp_growth_1_pop_theta_0.00055.txt,0.000730747742966,31481,10,10,0.001,10000000
10_100_0.0_2_exp_growth_1_pop_theta_0.00055.txt,0.000730883686501,31161,10,100,0,10000000
1000_10_0.001_6_exp_growth_1_pop_theta_0.00055.txt,0.00073099418395,866246,1000,10,0.001,10000000
10_10_0.001_9_exp_growth_1_pop_theta_0.00055.txt,0.000731038795608,31345,10,10,0.001,10000000
10_1000_0.0_7_exp_growth_1_pop_theta_0.00055.txt,0.000731609972356,31441,10,1000,0,10000000
1000_1000_0.001_7_exp_growth_1_pop_theta_0.00055.txt,0.0007316185251,863740,1000,1000,0.001,10000000
10_100_1e-05_6_exp_growth_1_pop_theta_0.00055.txt,0.000731631222625,31358,10,100,1E-05,10000000
100_10_1e-05_8_exp_growth_1_pop_theta_0.00055.txt,0.000731654290083,190371,100,10,1E-05,10000000
100_100_1e-05_5_exp_growth_1_pop_theta_0.00055.txt,0.000731673503306,191574,100,100,1E-05,10000000
