fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites,est_pi_within
1000_1000_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104280676375537,,1000,1000,1E-05,1000000,0.104303712090001
100_100_1e-05_3_stat_1_pop_alpha_0.1.txt,0.104281717708054,,100,100,1E-05,1000000,0.104331190213076
10_100_1e-05_9_stat_1_pop_alpha_0.1.txt,0.10428654432526,,10,100,1E-05,1000000,0.104381814345377
1000_100_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104289686663164,,1000,100,0.0001,1000000,0.104473805336504
1000_1000_0.0_9_stat_1_pop_alpha_0.1.txt,0.104289886237292,,1000,1000,0,1000000,0.104305193788497
10_100_0.001_6_stat_1_pop_alpha_0.1.txt,0.104291118446506,,10,100,0.001,1000000,0.105970416281222
1000_10_1e-05_7_stat_1_pop_alpha_0.1.txt,0.104291982882809,,1000,10,1E-05,1000000,0.104299392852121
10_1000_0.0_5_stat_1_pop_alpha_0.1.txt,0.104292113146068,,10,1000,0,1000000,0.104245229650673
100_1000_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104292428562508,,100,1000,0.0001,1000000,0.104441842123516
100_10_0.0001_9_stat_1_pop_alpha_0.1.txt,0.10429296311104,,100,10,0.0001,1000000,0.104325667623233
10_100_1e-05_7_stat_1_pop_alpha_0.1.txt,0.10429409654219,,10,100,1E-05,1000000,0.104347376047867
10_100_0.0001_2_stat_1_pop_alpha_0.1.txt,0.10429524273799,,10,100,0.0001,1000000,0.104429642274929
1000_100_1e-05_3_stat_1_pop_alpha_0.1.txt,0.104296389587081,,1000,100,1E-05,1000000,0.104252657705141
10_1000_0.0_0_stat_1_pop_alpha_0.1.txt,0.104296418943803,,10,1000,0,1000000,0.104429432487713
100_100_1e-05_5_stat_1_pop_alpha_0.1.txt,0.104305642397784,,100,100,1E-05,1000000,0.104311409883501
10_1000_0.0_9_stat_1_pop_alpha_0.1.txt,0.104306232780491,,10,1000,0,1000000,0.104305094784803
100_10_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104307803012371,,100,10,0.0001,1000000,0.104316710130364
100_100_0.0001_2_stat_1_pop_alpha_0.1.txt,0.104310817629366,,100,100,0.0001,1000000,0.104464497876034
100_10_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104311312467771,,100,10,0.0001,1000000,0.10439169316292
100_10_0.001_4_stat_1_pop_alpha_0.1.txt,0.104313850059975,,100,10,0.001,1000000,0.105884372064668
10_10_1e-05_8_stat_1_pop_alpha_0.1.txt,0.10431388368096,,10,10,1E-05,1000000,0.104320033445907
100_100_0.0_1_stat_1_pop_alpha_0.1.txt,0.10431466801244,,100,100,0,1000000,0.104368469379167
10_1000_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104316350384519,,10,1000,1E-05,1000000,0.104394384839591
1000_100_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104316500343203,,1000,100,0.0001,1000000,0.10444941205181
100_100_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104323883294997,,100,100,0.0001,1000000,0.104457134729107
1000_100_0.001_1_stat_1_pop_alpha_0.1.txt,0.104325020995954,,1000,100,0.001,1000000,0.105873658700362
1000_1000_0.0_3_stat_1_pop_alpha_0.1.txt,0.104328265494009,,1000,1000,0,1000000,0.104344981216327
100_100_0.0_7_stat_1_pop_alpha_0.1.txt,0.104328718742826,,100,100,0,1000000,0.104365715229714
10_1000_0.0001_9_stat_1_pop_alpha_0.1.txt,0.104330312494183,,10,1000,0.0001,1000000,0.104525721858167
100_100_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104330984484555,,100,100,0.0001,1000000,0.104479956197945
1000_10_0.001_5_stat_1_pop_alpha_0.1.txt,0.104333700795646,,1000,10,0.001,1000000,0.105819617119064
1000_10_1e-05_9_stat_1_pop_alpha_0.1.txt,0.104340164520012,,1000,10,1E-05,1000000,0.104310327457724
10_10_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104340269426562,,10,10,1E-05,1000000,0.104235335606974
1000_100_0.0001_5_stat_1_pop_alpha_0.1.txt,0.104340815978617,,1000,100,0.0001,1000000,0.104515382614665
1000_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104343115811642,,1000,100,1E-05,1000000,0.104402438940469
100_1000_1e-05_9_stat_1_pop_alpha_0.1.txt,0.104343253469867,,100,1000,1E-05,1000000,0.104349021850088
1000_1000_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104345131572323,,1000,1000,1E-05,1000000,0.104372868112771
100_1000_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104345200693433,,100,1000,0.0001,1000000,0.104484868067512
10_10_0.0_6_stat_1_pop_alpha_0.1.txt,0.104346598809481,,10,10,0,1000000,0.104459320630108
100_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104347486378719,,100,100,1E-05,1000000,0.104359431195225
100_10_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104347920391546,,100,10,1E-05,1000000,0.104243742106864
100_1000_0.001_8_stat_1_pop_alpha_0.1.txt,0.104349041053313,,100,1000,0.001,1000000,0.105924082375273
10_100_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104350810125827,,10,100,0.0001,1000000,0.104501004386507
1000_100_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104356092170352,,1000,100,0.0001,1000000,0.104503655986973
100_100_0.0_0_stat_1_pop_alpha_0.1.txt,0.104356404635334,,100,100,0,1000000,0.104375138190903
10_1000_1e-05_0_stat_1_pop_alpha_0.1.txt,0.10436293400938,,10,1000,1E-05,1000000,0.104356198219523
1000_100_0.0_1_stat_1_pop_alpha_0.1.txt,0.104366534093613,,1000,100,0,1000000,0.104349045102848
10_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104369351583299,,10,100,1E-05,1000000,0.104237957788617
1000_10_0.001_7_stat_1_pop_alpha_0.1.txt,0.104370088671942,,1000,10,0.001,1000000,0.105995358185412
100_100_0.0001_3_stat_1_pop_alpha_0.1.txt,0.10437057811592,,100,100,0.0001,1000000,0.104531717268495
1000_1000_1e-05_3_stat_1_pop_alpha_0.1.txt,0.10437342472106,,1000,1000,1E-05,1000000,0.104408135631417
100_1000_0.001_0_stat_1_pop_alpha_0.1.txt,0.104374112946205,,100,1000,0.001,1000000,0.105990189055267
1000_10_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104379028596858,,1000,10,1E-05,1000000,0.104160223753128
1000_1000_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104380202679564,,1000,1000,0.0001,1000000,0.10453180725309
100_100_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104385968339747,,100,100,1E-05,1000000,0.104396514838343
10_1000_0.0_2_stat_1_pop_alpha_0.1.txt,0.104387332812792,,10,1000,0,1000000,0.104510219701376
100_100_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104388031988734,,100,100,0.0001,1000000,0.104506718158446
1000_10_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104390460524958,,1000,10,1E-05,1000000,0.104283406904418
10_10_0.0_9_stat_1_pop_alpha_0.1.txt,0.104393476300008,,10,10,0,1000000,0.104298659552252
1000_1000_0.001_9_stat_1_pop_alpha_0.1.txt,0.104394777217501,,1000,1000,0.001,1000000,0.105963797864118
10_10_0.001_0_stat_1_pop_alpha_0.1.txt,0.104395209322896,,10,10,0.001,1000000,0.106440259116649
1000_1000_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104395246571674,,1000,1000,0.0001,1000000,0.104561768770375
100_1000_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104395255702686,,100,1000,0.0001,1000000,0.104547387138919
10_1000_1e-05_2_stat_1_pop_alpha_0.1.txt,0.104396450963654,,10,1000,1E-05,1000000,0.104438881028265
1000_100_0.0_0_stat_1_pop_alpha_0.1.txt,0.10440612743149,,1000,100,0,1000000,0.104427257977775
100_100_0.001_8_stat_1_pop_alpha_0.1.txt,0.104415090042731,,100,100,0.001,1000000,0.106025610533519
10_10_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104416206393464,,10,10,0.0001,1000000,0.104509806874167
100_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.10443249148298,,100,100,1E-05,1000000,0.104454750988554
1000_1000_0.001_6_stat_1_pop_alpha_0.1.txt,0.104435811669633,,1000,1000,0.001,1000000,0.10601285504275
10_10_0.0_0_stat_1_pop_alpha_0.1.txt,0.104436455768832,,10,10,0,1000000,0.104524137703188
10_1000_0.001_2_stat_1_pop_alpha_0.1.txt,0.104453550853209,,10,1000,0.001,1000000,0.106171727849648
1000_100_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104463616642949,,1000,100,1E-05,1000000,0.104486117543148
1000_1000_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104468789525786,,1000,1000,0.0001,1000000,0.104644430310975
100_1000_0.001_3_stat_1_pop_alpha_0.1.txt,0.104476871014131,,100,1000,0.001,1000000,0.10606643972757
1000_1000_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104488134544644,,1000,1000,1E-05,1000000,0.104500117128942
100_10_0.001_9_stat_1_pop_alpha_0.1.txt,0.10449095175554,,100,10,0.001,1000000,0.106067775612766
10_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104497576829363,,10,100,1E-05,1000000,0.104487196194416
1000_100_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104505219174456,,1000,100,1E-05,1000000,0.104544851939112
1000_10_0.0_7_stat_1_pop_alpha_0.1.txt,0.10450600295739,,1000,10,0,1000000,0.104447515657836
1000_100_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104509360578817,,1000,100,0.0001,1000000,0.104692374149414
1000_10_0.0_8_stat_1_pop_alpha_0.1.txt,0.104543866155773,,1000,10,0,1000000,0.104491376731043
100_100_0.0_3_stat_1_pop_alpha_0.1.txt,0.104544326751985,,100,100,0,1000000,0.104549975319132
1000_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104549165439071,,1000,100,1E-05,1000000,0.104561272487365
100_10_1e-05_5_stat_1_pop_alpha_0.1.txt,0.104607510488157,,100,10,1E-05,1000000,0.104397681136479
10_1000_0.001_9_stat_1_pop_alpha_0.1.txt,0.10463325622646,,10,1000,0.001,1000000,0.106512639590742
1000_1000_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154322632255601,,1000,1000,0,1000000,0.1543019451011
100_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154355623352478,,100,10,0.0001,1000000,0.154162220649587
100_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.15436529713577,,100,10,1E-05,1000000,0.154336566693354
100_1000_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154385909478644,,100,1000,0,1000000,0.154382875164523
10_100_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154426774048287,,10,100,1E-05,1000000,0.154446464127341
100_100_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154435891451094,,100,100,0,1000000,0.154412705965081
1000_1000_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154436251423572,,1000,1000,1E-05,1000000,0.154469842727321
100_100_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154443115786434,,100,100,0,1000000,0.154452933947971
1000_10_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154443491722178,,1000,10,1E-05,1000000,0.154381821325177
1000_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154445053054465,,1000,100,0.0001,1000000,0.154550818068939
100_1000_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154448547189796,,100,1000,0.0001,1000000,0.154549166261846
10_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154456337605356,,10,10,1E-05,1000000,0.154335263970606
1000_1000_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154463052633873,,1000,1000,0.0001,1000000,0.154615580601927
1000_1000_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154466740726373,,1000,1000,0.001,1000000,0.155842714081716
10_1000_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154476162205666,,10,1000,1E-05,1000000,0.154584210269604
1000_100_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154491994999213,,1000,100,0.0001,1000000,0.154646119358478
10_10_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154507447974528,,10,10,0,1000000,0.154346508103631
10_100_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154508125741712,,10,100,0.001,1000000,0.155926734553911
1000_10_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154513922517136,,1000,10,0,1000000,0.154403062300195
100_10_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15451462370557,,100,10,0.0001,1000000,0.154469214827194
1000_1000_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154514931991689,,1000,1000,1E-05,1000000,0.154532695174668
100_100_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154518230317722,,100,100,0.0001,1000000,0.154674338801982
10_10_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154522989111815,,10,10,1E-05,1000000,0.154484548524977
100_100_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154523048324556,,100,100,1E-05,1000000,0.154517623592315
1000_100_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154523855026952,,1000,100,0.0001,1000000,0.154662236116979
10_100_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154532994317623,,10,100,0.001,1000000,0.156154796109426
10_1000_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154537060628623,,10,1000,0,1000000,0.154495577642019
100_10_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154537446792742,,100,10,0,1000000,0.154427885459162
1000_1000_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154539892460266,,1000,1000,0,1000000,0.154534135743499
100_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154539923367852,,100,100,0.0001,1000000,0.1547206385474
100_10_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15454348657206,,100,10,1E-05,1000000,0.154395663309088
10_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154545783595475,,10,100,0.0001,1000000,0.154624433991247
1000_1000_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154547993861305,,1000,1000,1E-05,1000000,0.15455727190904
1000_10_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154549432012005,,1000,10,1E-05,1000000,0.154651011321547
100_10_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154549669288545,,100,10,0,1000000,0.154713634560386
1000_100_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154553943892823,,1000,100,0.001,1000000,0.155957380169829
1000_10_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154555818147816,,1000,10,0.0001,1000000,0.154402750556781
10_10_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154557804213203,,10,10,0.001,1000000,0.156253537997374
1000_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154559515955428,,1000,10,1E-05,1000000,0.154541266066144
1000_100_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154561116574344,,1000,100,0.001,1000000,0.156009870980748
1000_1000_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154569275930857,,1000,1000,1E-05,1000000,0.154589953056251
1000_10_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154574085133361,,1000,10,0.001,1000000,0.155941418402956
1000_10_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154578061799117,,1000,10,0,1000000,0.154623377505972
1000_100_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154578331979515,,1000,100,0.0001,1000000,0.154725662866614
1000_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154579349804959,,1000,100,0.0001,1000000,0.154690416726231
10_10_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154580441811599,,10,10,0.0001,1000000,0.154529845360329
10_1000_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154582174753482,,10,1000,0,1000000,0.154472836666135
10_10_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154586520998568,,10,10,0,1000000,0.154334550116627
100_1000_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154590171152148,,100,1000,1E-05,1000000,0.154647669689166
10_10_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154590620730544,,10,10,0.001,1000000,0.156118630833951
10_100_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154591423120337,,10,100,0,1000000,0.154591969027743
100_100_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154592019675497,,100,100,1E-05,1000000,0.154566064383922
100_1000_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154592861597399,,100,1000,1E-05,1000000,0.15463185704288
100_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154593450348958,,100,10,1E-05,1000000,0.154537623185865
10_100_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154596400630591,,10,100,0,1000000,0.154723591711619
1000_100_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154596972422214,,1000,100,1E-05,1000000,0.154635312539347
1000_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154599603877219,,1000,10,0.0001,1000000,0.15471945133297
100_1000_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154605895582016,,100,1000,0,1000000,0.154596230316071
10_1000_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154606694069578,,10,1000,0.0001,1000000,0.154924824034087
10_1000_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154607143237592,,10,1000,0,1000000,0.154690376911139
10_100_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154607665307472,,10,100,0.001,1000000,0.156270036265027
10_1000_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154611040067594,,10,1000,0.0001,1000000,0.154756279035241
100_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.15461165735074,,100,100,0.0001,1000000,0.154735711048318
1000_100_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154613262525716,,1000,100,0,1000000,0.154631223034743
10_1000_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154614465882196,,10,1000,0.001,1000000,0.156281631684187
100_1000_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154615768051626,,100,1000,1E-05,1000000,0.154689123678827
10_100_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154616483283072,,10,100,0.001,1000000,0.155969933530906
1000_10_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154618882710876,,1000,10,0,1000000,0.154603641354309
1000_1000_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154618955757351,,1000,1000,0.0001,1000000,0.154766159683709
100_1000_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154619242501424,,100,1000,1E-05,1000000,0.154636867238318
100_100_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154619948180663,,100,100,1E-05,1000000,0.15456737928754
100_1000_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154621956812694,,100,1000,0,1000000,0.154670408063396
1000_10_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154622367274047,,1000,10,0,1000000,0.154520327732548
1000_10_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154623079134074,,1000,10,0.001,1000000,0.155952772743037
100_1000_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154624260720828,,100,1000,0.0001,1000000,0.154789458408385
100_10_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154625489169219,,100,10,0.0001,1000000,0.154689740077614
10_100_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15462664907064,,10,100,0,1000000,0.154523585588763
100_100_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154633253991289,,100,100,0.001,1000000,0.156039584359441
100_100_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154634033108726,,100,100,0,1000000,0.154656187629724
10_1000_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154635094935696,,10,1000,0.001,1000000,0.156190374732041
100_100_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154640454427283,,100,100,0,1000000,0.15460741945523
1000_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154641578226482,,1000,100,0.0001,1000000,0.154750731232093
100_100_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154649578512761,,100,100,0.0001,1000000,0.154797330658691
100_1000_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154650679135213,,100,1000,0,1000000,0.154640314522986
1000_1000_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154651660332179,,1000,1000,0,1000000,0.15464603182002
1000_10_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154655343110003,,1000,10,0.001,1000000,0.155855498894451
1000_100_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154656613653791,,1000,100,0,1000000,0.154644128811407
100_10_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154656702987992,,100,10,0.001,1000000,0.155949582103814
10_100_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154656817246982,,10,100,0.0001,1000000,0.15483946740152
10_1000_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154656870645127,,10,1000,0.0001,1000000,0.154682936011449
100_100_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154657825236334,,100,100,0.001,1000000,0.156074114636473
10_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154658837281732,,10,10,0.0001,1000000,0.154631774786769
10_1000_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154658978373628,,10,1000,0.001,1000000,0.156312489787726
1000_1000_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154659380702028,,1000,1000,0,1000000,0.154649804691785
1000_100_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154660177746434,,1000,100,1E-05,1000000,0.154646544356883
10_10_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154661148361632,,10,10,1E-05,1000000,0.154433980513376
100_1000_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154661912256644,,100,1000,0,1000000,0.15465741976395
100_1000_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154662153643102,,100,1000,0.001,1000000,0.156079536334294
1000_100_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154662607177419,,1000,100,0,1000000,0.154647525143759
100_100_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154662679586154,,100,100,1E-05,1000000,0.15463403254239
10_10_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15466573591209,,10,10,1E-05,1000000,0.154580272747058
100_10_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154667022285016,,100,10,0.0001,1000000,0.154735435263557
10_10_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15466945325165,,10,10,1E-05,1000000,0.154484690321858
100_1000_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154669844916563,,100,1000,0.0001,1000000,0.154817499845561
10_1000_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154672136318276,,10,1000,1E-05,1000000,0.154734876204486
100_10_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154674027811538,,100,10,0,1000000,0.154502917369814
10_100_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154674955024226,,10,100,0.0001,1000000,0.154644362970816
100_1000_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154675705562392,,100,1000,0.001,1000000,0.156058401600982
10_1000_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154675831996331,,10,1000,0.0001,1000000,0.154885248465646
1000_10_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154679823938828,,1000,10,1E-05,1000000,0.154633572617958
1000_10_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154680447934898,,1000,10,0.001,1000000,0.15580531402576
10_10_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154680539353886,,10,10,0.001,1000000,0.156134168019106
10_100_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.15468279120945,,10,100,0,1000000,0.154801567593941
100_1000_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154683137322287,,100,1000,0.001,1000000,0.156042148993886
10_1000_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154684851265645,,10,1000,0.0001,1000000,0.15476707837919
10_100_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154686195155008,,10,100,1E-05,1000000,0.154728004413558
100_10_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154686741937042,,100,10,1E-05,1000000,0.154584700030533
1000_10_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15468743844416,,1000,10,1E-05,1000000,0.15448092762604
10_1000_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154688243004281,,10,1000,1E-05,1000000,0.154607754823466
100_10_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.15468839583924,,100,10,0,1000000,0.154780840195927
100_10_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154689898812197,,100,10,0.001,1000000,0.155945386413692
100_100_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154693814143537,,100,100,0,1000000,0.154771049187912
1000_100_0.001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.15469453074719,,1000,100,0.001,1000000,0.156111230543005
1000_10_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154696041098595,,1000,10,1E-05,1000000,0.154974125501382
1000_100_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154698101057182,,1000,100,1E-05,1000000,0.154702999115227
1000_1000_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154700017228465,,1000,1000,1E-05,1000000,0.154703452421607
100_1000_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154704444918871,,100,1000,0,1000000,0.15475754502319
100_100_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154705900733181,,100,100,0.001,1000000,0.156127825058151
10_10_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154706091532975,,10,10,0,1000000,0.154502375732804
100_1000_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154707202358706,,100,1000,0,1000000,0.154742665413051
1000_1000_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154708280528044,,1000,1000,0.0001,1000000,0.15486202434769
100_100_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154709755402488,,100,100,1E-05,1000000,0.154663206581145
10_10_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154711732030695,,10,10,1E-05,1000000,0.154917327377764
1000_1000_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154712111604902,,1000,1000,0.001,1000000,0.156082123303035
10_1000_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15471274231358,,10,1000,0.001,1000000,0.156420108227172
10_10_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154716580037174,,10,10,1E-05,1000000,0.154664873818141
