fname,true_pi_w,true_pi_b,true_pi_t,true_hudson_fst,true_nei_fst,pool_size,read_depth,seq_error,num_sites
1000_10_1e-05_8_stat_2_pop_beta_1.0.txt,0.085734333555399,0.102013590031394,0.093873961793396,0.159579292043207,0.086708050693675,1000,10,1E-05,1000
100_1000_0.001_2_stat_2_pop_beta_1.0.txt,0.082387294454666,0.09803863738893,0.090212965921798,0.159644639614618,0.086746637660885,100,1000,0.001,1000
10_100_0.0_6_stat_2_pop_beta_1.0.txt,0.089716674936198,0.106796802421737,0.098256738678967,0.159931075633619,0.086915807074287,10,100,0,1000
10_100_1e-05_2_stat_2_pop_beta_1.0.txt,0.085901146929574,0.102273766326351,0.094087456627962,0.16008620768431,0.087007450214734,10,100,1E-05,1000
100_10_0.0_3_const_2_pop_t_div_0.5.txt,0.002005615305785,0.00238796966281,0.002196792484298,0.160116924004274,0.087025597492148,100,10,0,1000000
10_10_0.0_3_stat_2_pop_beta_1.0.txt,0.089568918150394,0.106665901815978,0.098117409983186,0.160285371187132,0.087125127276158,10,10,0,1000
1000_10_1e-05_6_stat_2_pop_beta_1.0.txt,0.082113929401734,0.097806113481509,0.089960021441621,0.160441750737206,0.087217543016919,1000,10,1E-05,1000
10_100_1e-05_0_stat_2_pop_beta_1.0.txt,0.095647495564911,0.113957150523532,0.104802323044221,0.160671400386058,0.087353287726719,10,100,1E-05,1000
1000_1000_1e-05_1_const_2_pop_t_div_0.5.txt,0.00196912768975,0.002346254848,0.002157691268875,0.160735803517481,0.087391362168036,1000,1000,1E-05,1000000
10_100_0.001_1_stat_2_pop_beta_1.0.txt,0.079626184190126,0.094884438557563,0.087255311373844,0.160808817540511,0.087434530501319,10,100,0.001,1000
100_100_0.001_1_stat_2_pop_beta_1.0.txt,0.087059859716092,0.103745137853831,0.095402498784961,0.160829495077133,0.087446756375574,100,100,0.001,1000
100_1000_0.001_0_const_2_pop_t_div_0.25.txt,0.001742068318182,0.002075942778512,0.001909005548347,0.160830280962587,0.087447221046399,100,1000,0.001,1000000
100_10_1e-05_0_stat_2_pop_beta_1.0.txt,0.076818264241986,0.091546299001993,0.084182281621989,0.160880722875385,0.08747704669102,100,10,1E-05,1000
10_100_0.0_9_stat_2_pop_beta_1.0.txt,0.089089144388574,0.106171027829628,0.097630086109101,0.160890252173745,0.087482681424483,10,100,0,1000
10_1000_0.001_3_stat_2_pop_beta_1.0.txt,0.085023971473831,0.101328984510551,0.093176477992191,0.160911639601222,0.087495328156136,10,1000,0.001,1000
10_10_0.0_5_stat_2_pop_beta_1.0.txt,0.087941611650853,0.104806703128332,0.096374157389592,0.160916153013879,0.087497997047599,10,10,0,1000
1000_100_0.0001_6_stat_2_pop_beta_1.0.txt,0.084944664688999,0.101241046135555,0.093092855412277,0.16096615027799,0.087527562530903,1000,100,0.0001,1000
10_10_1e-05_5_stat_2_pop_beta_1.0.txt,0.08295738169126,0.09887803299496,0.09091770734311,0.161013026063245,0.087555283612783,10,10,1E-05,1000
1000_10_1e-05_7_stat_2_pop_beta_1.0.txt,0.088946429057589,0.106027190117437,0.097486809587513,0.161097931963766,0.087605498282899,1000,10,1E-05,1000
10_10_0.001_8_stat_2_pop_beta_1.0.txt,0.087632108687865,0.104464271759189,0.096048190223527,0.161128420156181,0.087623530605583,10,10,0.001,1000
100_1000_1e-05_6_const_2_pop_t_div_0.5.txt,0.001912419813223,0.00227981968595,0.002096119749587,0.161153039861559,0.08763809243232,100,1000,1E-05,1000000
100_10_0.0001_2_stat_2_pop_beta_1.0.txt,0.090721134454777,0.108150621425122,0.09943587793995,0.161159378842892,0.087641841815242,100,10,0.0001,1000
100_100_0.0_3_stat_2_pop_beta_1.0.txt,0.089905941916314,0.107233641406264,0.098569791661289,0.161588278293206,0.087895587471117,100,100,0,1000
100_10_0.0001_6_stat_2_pop_beta_1.0.txt,0.086098000898686,0.102718194552279,0.094408097725482,0.161803794605583,0.088023136012766,100,10,0.0001,1000
100_100_1e-05_9_const_2_pop_t_div_0.5.txt,0.001859821299174,0.002218893705785,0.002039357502479,0.161824969657289,0.088035669610342,100,100,1E-05,1000000
10_100_0.0001_2_stat_2_pop_beta_1.0.txt,0.090239861523269,0.107694793283142,0.098967327403205,0.162077768365111,0.088185324479664,10,100,0.0001,1000
10_100_0.001_2_stat_2_pop_beta_1.0.txt,0.092939852255369,0.110920661634505,0.101930256944937,0.162105139963769,0.088201530723348,10,100,0.001,1000
10_1000_1e-05_2_stat_2_pop_beta_1.0.txt,0.092651128811152,0.110581908972954,0.101616518892053,0.162149309306897,0.088227683635032,10,1000,1E-05,1000
1000_100_1e-05_3_stat_2_pop_beta_1.0.txt,0.092659811053307,0.110596355710771,0.101628083382039,0.162180250354459,0.088246004748691,1000,100,1E-05,1000
1000_10_1e-05_1_stat_2_pop_beta_1.0.txt,0.086586442614651,0.103352586930956,0.094969514772804,0.1622227833301,0.088271190794307,1000,10,1E-05,1000
1000_100_0.0_2_stat_2_pop_beta_1.0.txt,0.077270431070314,0.092245519482745,0.08475797527653,0.162339466419633,0.088340291067438,1000,100,0,1000
10_10_1e-05_2_const_2_pop_t_div_0.5.txt,0.002121912295853,0.002533254561318,0.002327583428585,0.162376995879255,0.088362518054645,10,10,1E-05,1000000
1000_10_0.0_3_stat_2_pop_beta_1.0.txt,0.087837146179221,0.104865116914611,0.096351131546916,0.162379743010781,0.088364145091013,1000,10,0,1000
100_1000_0.0001_0_stat_2_pop_beta_1.0.txt,0.080972758473916,0.096699999914946,0.088836379194431,0.162639518664559,0.088518023717561,100,1000,0.0001,1000
100_10_0.0_6_stat_2_pop_beta_1.0.txt,0.082385667571255,0.098388336455997,0.090387002013626,0.162648027816784,0.088523064866836,100,10,0,1000
1000_100_0.001_4_const_2_pop_t_div_0.5.txt,0.00194085824475,0.002318298781,0.002129578512875,0.162809271757136,0.088618600809551,1000,100,0.001,1000000
10_10_1e-05_0_stat_2_pop_beta_1.0.txt,0.086579813011675,0.103436852191062,0.095008332601369,0.162969375249836,0.088713477638403,10,10,1E-05,1000
100_1000_0.0001_8_const_2_pop_t_div_0.25.txt,0.001888874802479,0.002256998272727,0.002072936537603,0.163103124488871,0.088792749698283,100,1000,0.0001,1000000
1000_100_0.0_7_stat_2_pop_beta_1.0.txt,0.088591417447148,0.105862376000958,0.097226896724053,0.163145389384177,0.088817802150101,1000,100,0,1000
100_10_1e-05_1_stat_2_pop_beta_1.0.txt,0.08981485705931,0.107328843472384,0.098571850265847,0.163180612465839,0.088838681458443,100,10,1E-05,1000
1000_1000_1e-05_7_stat_2_pop_beta_1.0.txt,0.084672945322728,0.101225886216122,0.092949415769425,0.163524781181495,0.089042737688941,1000,1000,1E-05,1000
10_10_0.0001_2_stat_2_pop_beta_0.775.txt,0.084466272102752,0.100994833650076,0.092730552876414,0.163657495635783,0.08912144398272,10,10,0.0001,1000
1000_1000_0.0_2_const_2_pop_t_div_0.5.txt,0.00210738669175,0.002520646852,0.002314016771875,0.163950043189175,0.089294979464488,1000,1000,0,1000000
1000_100_1e-05_9_stat_2_pop_beta_1.0.txt,0.089656345225002,0.107249160411925,0.098452752818464,0.164036856972609,0.089346486935528,1000,100,1E-05,1000
1000_100_1e-05_6_stat_2_pop_beta_1.0.txt,0.085751673951823,0.102586107959945,0.094168890955884,0.164100523383691,0.089384263939189,1000,100,1E-05,1000
10_100_1e-05_6_stat_2_pop_beta_1.0.txt,0.087411445438974,0.104574115594159,0.095992780516566,0.164119677777549,0.08939562987356,10,100,1E-05,1000
1000_10_0.001_4_stat_2_pop_beta_1.0.txt,0.08627499826213,0.103236253651952,0.094755625957041,0.164295533689208,0.089499991259156,1000,10,0.001,1000
100_1000_1e-05_4_stat_2_pop_beta_1.0.txt,0.091524004297924,0.109522200084489,0.100523102191206,0.164333767698974,0.089522683812177,100,1000,1E-05,1000
100_10_0.0001_3_const_2_pop_t_div_0.5.txt,0.001924448391736,0.002303244735537,0.002113846563636,0.164462046936219,0.089598826688195,100,10,0.0001,1000000
1000_10_0.001_3_stat_2_pop_beta_1.0.txt,0.087229237186182,0.104401324373839,0.095815280780011,0.164481507209301,0.089610378677921,1000,10,0.001,1000
1000_10_1e-05_2_stat_2_pop_beta_1.0.txt,0.081650377261854,0.097737559506061,0.089693968383958,0.164595702261308,0.089678171977748,1000,10,1E-05,1000
1000_1000_0.0_3_stat_2_pop_beta_1.0.txt,0.08956751543879,0.107230748987282,0.098399132213036,0.164721721290849,0.08975299451956,1000,1000,0,1000
10_10_0.001_0_const_2_pop_t_div_0.5.txt,0.002134942394863,0.002556002664445,0.002345472529654,0.164733893058321,0.089760221929252,10,10,0.001,1000000
100_10_0.0_8_stat_2_pop_beta_1.0.txt,0.093994001263425,0.112535608232572,0.103264804747999,0.164762134051196,0.089776991368918,100,10,0,1000
100_10_1e-05_9_stat_2_pop_beta_1.0.txt,0.087330680288061,0.1045637138169,0.09594719705248,0.164808927492906,0.089804778348097,100,10,1E-05,1000
10_100_0.001_0_stat_2_pop_beta_1.0.txt,0.084876418976633,0.101641896061155,0.093259157518894,0.164946520423377,0.089886492278924,10,100,0.001,1000
100_100_1e-05_7_stat_2_pop_beta_1.0.txt,0.083022923023028,0.099423331050768,0.091223127036898,0.164955326424992,0.089891722419831,100,100,1E-05,1000
100_100_1e-05_4_stat_2_pop_beta_1.0.txt,0.080957698175437,0.096952054489379,0.088954876332408,0.164971814142366,0.089901515090496,100,100,1E-05,1000
10_100_1e-05_9_stat_2_pop_beta_1.0.txt,0.089981182752714,0.10777519141897,0.098878187085842,0.165103011481399,0.089979444358179,10,100,1E-05,1000
1000_1000_0.001_2_stat_2_pop_beta_1.0.txt,0.084194009566328,0.100865371011407,0.092529690288867,0.165283300680007,0.090086551641061,1000,1000,0.001,1000
1000_100_0.0_5_stat_2_pop_beta_1.0.txt,0.092908926883475,0.111311609352981,0.102110268118228,0.165325814409429,0.0901118115183,1000,100,0,1000
1000_1000_0.0001_8_stat_2_pop_beta_1.0.txt,0.091870418874639,0.110070852742935,0.100970635808787,0.16535198387898,0.090127360903037,1000,1000,0.0001,1000
1000_1000_1e-05_3_stat_2_pop_beta_1.0.txt,0.084920032825845,0.101747064441822,0.093333548633834,0.165381003454877,0.090144604283677,1000,1000,1E-05,1000
100_10_0.001_0_stat_2_pop_beta_1.0.txt,0.089089656849903,0.106750925140974,0.097920290995439,0.165443702410515,0.090181861754747,100,10,0.001,1000
1000_100_1e-05_4_stat_2_pop_beta_1.0.txt,0.091094771606623,0.109154963300037,0.10012486745333,0.165454608268904,0.090188342580491,1000,100,1E-05,1000
100_100_0.001_6_stat_2_pop_beta_1.0.txt,0.087885779903161,0.105314387221687,0.096600083562424,0.165491228485608,0.090210104773168,100,100,0.001,1000
10_1000_1e-05_6_stat_2_pop_beta_1.0.txt,0.088766509458167,0.106370766375731,0.097568637916949,0.165499013661147,0.090214731359418,10,1000,1E-05,1000
1000_1000_0.001_5_stat_2_pop_beta_1.0.txt,0.094430569523857,0.113162535362883,0.10379655244337,0.165531514285696,0.090234046305375,1000,1000,0.001,1000
100_10_0.001_9_stat_2_pop_beta_1.0.txt,0.087179416889967,0.104481476648802,0.095830446769385,0.165599303472645,0.09027433525627,100,10,0.001,1000
100_100_0.0_8_stat_2_pop_beta_1.0.txt,0.080252533664306,0.096181748251464,0.088217140957885,0.165615773020792,0.090284124004665,100,100,0,1000
10_1000_0.0_7_stat_2_pop_beta_1.0.txt,0.08298251225751,0.09945697189836,0.091219742077935,0.165644090367903,0.090300954955424,10,1000,0,1000
10_1000_0.0001_0_stat_2_pop_beta_1.0.txt,0.083640674796801,0.100253650661448,0.091947162729125,0.165709435567072,0.090339796093484,10,1000,0.0001,1000
10_10_0.001_1_stat_2_pop_beta_1.0.txt,0.092251353489313,0.110580271423217,0.101415812456265,0.165752151789857,0.090365188080552,10,10,0.001,1000
100_1000_0.0_6_stat_2_pop_beta_0.775.txt,0.081027287275345,0.097152200105609,0.089089743690477,0.16597578657751,0.090498143570188,100,1000,0,1000
100_100_0.0_3_stat_2_pop_beta_0.775.txt,0.081425611238527,0.097634512097916,0.089530061668221,0.166016099339272,0.090522113787074,100,100,0,1000
1000_1000_0.0_7_stat_2_pop_beta_1.0.txt,0.090509902877803,0.10853783374129,0.099523868309547,0.166098126727477,0.090570891031962,1000,1000,0,1000
10_1000_0.0_6_stat_2_pop_beta_1.0.txt,0.089577290672884,0.107419525523894,0.098498408098389,0.166098619073139,0.090571183816435,10,1000,0,1000
10_1000_1e-05_0_stat_2_pop_beta_1.0.txt,0.087982657314831,0.105523329044657,0.096752993179744,0.166225534094015,0.090646661944816,10,1000,1E-05,1000
1000_10_0.0001_7_stat_2_pop_beta_1.0.txt,0.085211948667928,0.102217832076848,0.093714890372388,0.16636904797721,0.090732024235126,1000,10,0.0001,1000
1000_100_0.0001_1_stat_2_pop_beta_1.0.txt,0.079039957154535,0.094828135563655,0.086934046359095,0.166492553241459,0.090805496064825,1000,100,0.0001,1000
100_1000_0.0001_7_stat_2_pop_beta_1.0.txt,0.087594324333166,0.10509804916717,0.096346186750168,0.166546619777525,0.090837662726562,100,1000,0.0001,1000
10_100_0.0_3_stat_2_pop_beta_1.0.txt,0.086317470433354,0.10358350942484,0.094950489929097,0.166687140524182,0.090921273836394,10,100,0,1000
1000_1000_0.0001_6_stat_2_pop_beta_1.0.txt,0.087380494208628,0.104871659586937,0.096126076897783,0.166786388688828,0.090980335111923,1000,1000,0.0001,1000
100_1000_0.0_4_stat_2_pop_beta_1.0.txt,0.083381596586875,0.100074891838838,0.091728244212857,0.166808026920934,0.090993212587965,100,1000,0,1000
1000_1000_1e-05_6_stat_2_pop_beta_1.0.txt,0.08495699115238,0.1020075887341,0.09348228994324,0.167150285516167,0.09119694004112,1000,1000,1E-05,1000
1000_1000_0.0001_0_stat_2_pop_beta_1.0.txt,0.084998646179676,0.102071814542468,0.093535230361072,0.167266237396891,0.09126597698474,1000,1000,0.0001,1000
1000_1000_0.0001_3_const_2_pop_t_div_0.5.txt,0.002134780144,0.0025645830145,0.00234968157925,0.167591716887297,0.091459811894448,1000,1000,0.0001,1000000
100_100_1e-05_5_stat_2_pop_beta_1.0.txt,0.08432676674656,0.101305738155349,0.092816252450955,0.167601280223158,0.091465508251156,100,100,1E-05,1000
1000_10_0.0001_5_stat_2_pop_beta_1.0.txt,0.086149918666724,0.103498142523548,0.094824030595136,0.167618697629061,0.091475883001086,1000,10,0.0001,1000
100_1000_0.0001_3_stat_2_pop_beta_1.0.txt,0.085604849329134,0.102855900186389,0.094230374757762,0.167720576320793,0.091536571416609,100,1000,0.0001,1000
100_10_0.0001_4_stat_2_pop_beta_1.0.txt,0.093791085332822,0.112701674090125,0.103246379711473,0.16779332614155,0.091579912100305,100,10,0.0001,1000
10_100_1e-05_7_stat_2_pop_beta_1.0.txt,0.084672736876529,0.101750947459658,0.093211842168094,0.167843258559337,0.09160966131498,10,100,1E-05,1000
10_10_0.0_6_stat_2_pop_beta_0.775.txt,0.079832668851935,0.095938804531236,0.087885736691585,0.167879261764799,0.091631112656096,10,10,0,1000
1000_1000_1e-05_6_const_2_pop_t_div_0.25.txt,0.0016292895455,0.0019580457135,0.0017936676295,0.167900149487532,0.09164355831403,1000,1000,1E-05,1000000
1000_1000_0.0_5_stat_2_pop_beta_0.775.txt,0.086150818776865,0.10353455482473,0.094842686800797,0.16790274587352,0.091645105354177,1000,1000,0,1000
1000_100_0.0_9_stat_2_pop_beta_1.0.txt,0.091291629645756,0.109758731067716,0.100525180356736,0.168251775893496,0.091853112605345,1000,100,0,1000
1000_1000_0.001_7_stat_2_pop_beta_1.0.txt,0.076415205594429,0.091876136359066,0.084145670976747,0.168280158236221,0.091870030776204,1000,1000,0.001,1000
1000_10_0.0001_2_stat_2_pop_beta_1.0.txt,0.084317867615843,0.10139631266199,0.092857090138917,0.168432604675472,0.091960910150198,1000,10,0.0001,1000
10_1000_0.0_5_stat_2_pop_beta_1.0.txt,0.092191217016259,0.110888596805224,0.101539906910742,0.168614089524525,0.092069120200204,10,1000,0,1000
10_1000_0.0_2_stat_2_pop_beta_1.0.txt,0.085643380631748,0.103013815701802,0.094328598166775,0.168622382849465,0.092074065594308,10,1000,0,1000
100_1000_1e-05_3_stat_2_pop_beta_1.0.txt,0.082595562988044,0.099365367169972,0.090980465079008,0.16876910597273,0.092161565493017,100,1000,1E-05,1000
1000_100_0.001_9_const_2_pop_t_div_0.5.txt,0.002154636832,0.002592366887,0.0023735018595,0.168853435520696,0.092211862663612,1000,100,0.001,1000000
100_100_0.0001_7_stat_2_pop_beta_0.775.txt,0.091971507069636,0.110659575189809,0.101315541129723,0.168878907117782,0.092227055749745,100,100,0.0001,1000
1000_1000_0.001_9_stat_2_pop_beta_1.0.txt,0.082224587550595,0.098937083143182,0.090580835346889,0.168920439754637,0.092251829697669,1000,1000,0.001,1000
100_1000_1e-05_8_stat_2_pop_beta_1.0.txt,0.090362534607525,0.108742425121444,0.099552479864484,0.169022260570266,0.092312569907545,100,1000,1E-05,1000
100_10_0.001_7_stat_2_pop_beta_1.0.txt,0.08589325568005,0.103364521488325,0.094628888584187,0.169025750390071,0.092314651845093,100,10,0.001,1000
100_100_0.0_6_stat_2_pop_beta_1.0.txt,0.085614734634993,0.103041570271216,0.094328152453104,0.16912432128464,0.092373460006475,100,100,0,1000
1000_100_0.001_4_stat_2_pop_beta_1.0.txt,0.080073300155507,0.096385353951934,0.08822932705372,0.16923788861699,0.092441223010205,1000,100,0.001,1000
10_1000_1e-05_7_const_2_pop_t_div_0.5.txt,0.001914574147633,0.002304646403294,0.002109610275463,0.169254708706607,0.092451259883911,10,1000,1E-05,1000000
10_10_1e-05_9_stat_2_pop_beta_1.0.txt,0.086034107232308,0.10358969289562,0.094811900063964,0.169472320774248,0.09258112985537,10,10,1E-05,1000
100_10_0.0001_5_stat_2_pop_beta_0.775.txt,0.081756803197569,0.098443524312714,0.090100163755141,0.169505523411968,0.09260094776572,100,10,0.0001,1000
1000_1000_0.0_4_stat_2_pop_beta_1.0.txt,0.085670174686145,0.103165022644631,0.094417598665388,0.169581196320287,0.092646117915406,1000,1000,0,1000
100_1000_0.0_2_stat_2_pop_beta_1.0.txt,0.089338419645645,0.10760603717495,0.098472228410298,0.1697638720735,0.092755174855951,100,1000,0,1000
1000_10_1e-05_9_stat_2_pop_beta_1.0.txt,0.084879673362587,0.10223648589062,0.093558079626603,0.169771215988415,0.092759559608882,1000,10,1E-05,1000
1000_1000_0.0_6_const_2_pop_t_div_0.5.txt,0.00211471970825,0.0025472024505,0.002330961079375,0.169787345393451,0.092769189944205,1000,1000,0,1000000
10_10_0.0001_4_stat_2_pop_beta_1.0.txt,0.08541601254295,0.102895841526868,0.094155927034909,0.169878867061445,0.092823837725254,10,10,0.0001,1000
100_100_1e-05_3_stat_2_pop_beta_1.0.txt,0.083157964666157,0.100178812703094,0.091668388684625,0.169904669237627,0.092839245246776,100,100,1E-05,1000
10_1000_0.0001_4_const_2_pop_t_div_0.5.txt,0.002079448587393,0.002505151938045,0.002292300262719,0.169931150357311,0.092855058644643,10,1000,0.0001,1000000
100_1000_0.001_6_stat_2_pop_beta_1.0.txt,0.08886430579071,0.107072639990973,0.097968472890842,0.170055900384992,0.092929560209391,100,1000,0.001,1000
10_1000_0.001_2_stat_2_pop_beta_1.0.txt,0.082169227717782,0.099012498783165,0.090590863250473,0.170112574395982,0.092963409669767,10,1000,0.001,1000
100_100_0.001_9_stat_2_pop_beta_1.0.txt,0.089657756650135,0.108074390245453,0.098866073447794,0.170407009037862,0.093139299220997,100,100,0.001,1000
1000_1000_0.0_2_stat_2_pop_beta_1.0.txt,0.087893743085431,0.10595265864394,0.096923200864686,0.170443250689886,0.093160953194896,1000,1000,0,1000
1000_1000_0.0_9_const_2_pop_t_div_0.5.txt,0.0020463113675,0.002466999754,0.00225665556075,0.170526318787825,0.09321058867317,1000,1000,0,1000000
100_10_0.001_4_stat_2_pop_beta_1.0.txt,0.08893842287079,0.107249593897283,0.098094008384037,0.170734175870452,0.093334808762251,100,10,0.001,1000
100_100_0.001_4_stat_2_pop_beta_1.0.txt,0.093974305791943,0.11333191679322,0.103653111292581,0.170804584877848,0.09337689317707,100,100,0.001,1000
100_100_1e-05_9_stat_2_pop_beta_0.775.txt,0.082619394632673,0.09964350160007,0.091131448116371,0.170850147716855,0.093404128428078,100,100,1E-05,1000
100_100_0.001_2_stat_2_pop_beta_1.0.txt,0.088763267593367,0.107058640158092,0.09791095387573,0.170891135341425,0.09342862999755,100,100,0.001,1000
10_10_0.0001_7_const_2_pop_t_div_0.5.txt,0.00209816264876,0.002530816392511,0.002314489520635,0.170954220555457,0.093466343202943,10,10,0.0001,1000000
100_100_0.001_3_stat_2_pop_beta_1.0.txt,0.088524999156449,0.106780008669306,0.097652503912877,0.170959056291068,0.093469234179305,100,100,0.001,1000
1000_10_0.001_2_stat_2_pop_beta_1.0.txt,0.09346340756192,0.112747787503436,0.103105597532678,0.171039985515711,0.093517618844138,1000,10,0.001,1000
100_100_1e-05_0_stat_2_pop_beta_1.0.txt,0.088611798559935,0.106900610890871,0.097756204725403,0.1710823930614,0.09354297449614,100,100,1E-05,1000
100_1000_0.001_3_stat_2_pop_beta_1.0.txt,0.090405343500724,0.109067564455061,0.099736453977893,0.171106974356493,0.093557672295398,100,1000,0.001,1000
100_1000_0.0_3_stat_2_pop_beta_1.0.txt,0.084255750369296,0.101664994540003,0.09296037245465,0.171241283683517,0.0936379863323,100,1000,0,1000
1000_1000_0.001_1_stat_2_pop_beta_1.0.txt,0.080276884453161,0.096874506178332,0.088575695315746,0.171331162138949,0.093691738269763,1000,1000,0.001,1000
10_100_0.0_7_stat_2_pop_beta_1.0.txt,0.082172297346987,0.099185444679814,0.090678871013401,0.171528669229118,0.093809876229671,10,100,0,1000
10_10_0.0001_3_stat_2_pop_beta_1.0.txt,0.097799026357353,0.118079634892949,0.107939330625151,0.171753652134705,0.093944479820921,10,10,0.0001,1000
100_100_0.001_8_stat_2_pop_beta_1.0.txt,0.090201918024133,0.108924229160385,0.099563073592259,0.171883806574242,0.094022364219718,100,100,0.001,1000
100_1000_0.0_6_stat_2_pop_beta_1.0.txt,0.090733249859611,0.109578769132005,0.100156009495808,0.171981483472327,0.094080821346934,100,1000,0,1000
100_10_0.001_6_stat_2_pop_beta_1.0.txt,0.084895789929781,0.102538010605251,0.093716900267516,0.172055421899973,0.094125075760671,100,10,0.001,1000
10_100_0.001_6_const_2_pop_t_div_0.5.txt,0.002016262490932,0.00243530758161,0.002225785036271,0.172070704268247,0.094134223172652,10,100,0.001,1000000
10_100_1e-05_4_stat_2_pop_beta_1.0.txt,0.097156937455746,0.117358529260535,0.107257733358141,0.172135693349922,0.094173124735607,10,100,1E-05,1000
100_10_0.001_8_stat_2_pop_beta_1.0.txt,0.089881919101934,0.108591574870161,0.099236746986047,0.172293806315982,0.094267780517117,100,10,0.001,1000
1000_1000_1e-05_5_stat_2_pop_beta_1.0.txt,0.088610972909284,0.107104076628473,0.097857524768879,0.172664797656013,0.09448994220356,1000,1000,1E-05,1000
1000_100_0.001_9_stat_2_pop_beta_1.0.txt,0.082797854430306,0.100080116022406,0.091438985226356,0.172684268154031,0.094501604262765,1000,100,0.001,1000
100_1000_0.0001_5_stat_2_pop_beta_1.0.txt,0.078958897680907,0.095443556722942,0.087201227201924,0.172716311168994,0.094520797304051,100,1000,0.0001,1000
10_100_0.0001_7_const_2_pop_t_div_0.5.txt,0.001887977325752,0.002282179958828,0.00208507864229,0.172730739988487,0.094529440060407,10,100,0.0001,1000000
10_100_0.0001_8_const_2_pop_t_div_0.5.txt,0.001943812480149,0.002350516737575,0.002147164608862,0.173027594708973,0.094707284142811,10,100,0.0001,1000000
100_1000_0.0_0_const_2_pop_t_div_0.5.txt,0.001580041553719,0.001910971823141,0.00174550668843,0.173173808956283,0.094794901564931,100,1000,0,1000000
100_100_0.001_7_const_2_pop_t_div_0.5.txt,0.00216252008843,0.002615492758678,0.002389006423554,0.173188271596209,0.094803568919214,100,100,0.001,1000000
100_1000_1e-05_4_const_2_pop_t_div_0.5.txt,0.001799031528099,0.002175923899174,0.001987477713636,0.173210272297402,0.094816754041632,100,1000,1E-05,1000000
100_1000_0.001_4_stat_2_pop_beta_0.775.txt,0.080466241388488,0.097326298454931,0.08889626992171,0.173232284943525,0.094829946640571,100,1000,0.001,1000
1000_1000_0.001_1_stat_2_pop_beta_0.775.txt,0.083030716893062,0.100443667282668,0.091737192087865,0.173360360694548,0.094906711189332,1000,1000,0.001,1000
10_1000_1e-05_4_stat_2_pop_beta_1.0.txt,0.091685285233048,0.110919361119998,0.101302323176523,0.173405938266643,0.094934031539601,10,1000,1E-05,1000
100_10_0.0001_9_stat_2_pop_beta_1.0.txt,0.08345200472264,0.100962256154052,0.092207130438346,0.173433638454887,0.094950636399642,100,10,0.0001,1000
10_10_0.001_6_stat_2_pop_beta_1.0.txt,0.086172949266142,0.104277262978926,0.095225106122534,0.173617078120314,0.09506061190149,10,10,0.001,1000
1000_10_0.001_5_stat_2_pop_beta_1.0.txt,0.089604539472078,0.108430870350626,0.099017704911352,0.173625193800164,0.095065477913282,1000,10,0.001,1000
100_100_0.0001_9_stat_2_pop_beta_1.0.txt,0.086462934149576,0.104638702593044,0.09555081837131,0.173700246591899,0.095110480230725,100,100,0.0001,1000
10_10_1e-05_4_stat_2_pop_beta_0.775.txt,0.076710535905085,0.092836658615093,0.084773597260089,0.1737042559542,0.09511288438388,10,10,1E-05,1000
10_1000_0.0001_4_stat_2_pop_beta_0.775.txt,0.082412990000161,0.099746950361873,0.091079970181017,0.173779351637579,0.095157916319371,10,1000,0.0001,1000
1000_10_1e-05_5_stat_2_pop_beta_0.775.txt,0.078086502676495,0.094533442131665,0.08630997240408,0.173980118403636,0.09527832646134,1000,10,1E-05,1000
1000_1000_0.0_8_const_2_pop_t_div_0.5.txt,0.00203058534925,0.002458350359,0.002244467854125,0.174004900556184,0.095293191427077,1000,1000,0,1000000
1000_1000_0.0001_7_const_2_pop_t_div_0.5.txt,0.00205932049225,0.002493211647,0.002276266069625,0.174029010040986,0.09530765329679,1000,1000,0.0001,1000000
100_1000_1e-05_0_stat_2_pop_beta_1.0.txt,0.090216732385557,0.109228399838252,0.099722566111904,0.174054252198588,0.095322794999887,100,1000,1E-05,1000
100_1000_0.0_9_const_2_pop_t_div_0.5.txt,0.002027163484298,0.002454453961983,0.002240808723141,0.174087794802446,0.095342916437522,100,1000,0,1000000
1000_1000_0.0001_0_const_2_pop_t_div_0.5.txt,0.00201334446625,0.0024377592035,0.002225551834875,0.17410035275048,0.095350449852361,1000,1000,0.0001,1000000
100_1000_0.0001_6_stat_2_pop_beta_1.0.txt,0.084567474764511,0.102396776731036,0.093482125747774,0.17411975782555,0.095362091008877,100,1000,0.0001,1000
10_10_1e-05_7_const_2_pop_t_div_0.5.txt,0.001751009434369,0.002120485966082,0.001935747700225,0.174241441642424,0.09543509509778,10,10,1E-05,1000000
10_10_0.0_9_const_2_pop_t_div_0.5.txt,0.001804598507009,0.002185445558279,0.001995022032644,0.17426517436081,0.095449334653403,10,10,0,1000000
1000_10_1e-05_4_stat_2_pop_beta_1.0.txt,0.087772662391849,0.106297261187333,0.097034961789591,0.174271647157839,0.095453218375311,1000,10,1E-05,1000
10_100_0.0_2_stat_2_pop_beta_1.0.txt,0.088743684409646,0.107475820881642,0.098109752645644,0.174291634326056,0.095465210984953,10,100,0,1000
10_1000_0.0001_8_stat_2_pop_beta_1.0.txt,0.0845477864473,0.102396064112306,0.093471925279803,0.174306286279041,0.09547400254985,10,1000,0.0001,1000
